,type,segment,name,number,diam,len,pathdist,dist,order,area
0,basal,0.3,control_719[0].dend[41],41,0.46099999547004694,17.95244652411656,122.46454588960898,99.59424341125302,4,26.000065111127036
0,basal,0.5,control_719[0].dend[41],41,0.4609999954700471,17.952446524116564,140.41699241372555,117.23602508685384,4,26.00006511112705
0,basal,0.7,control_719[0].dend[41],41,0.4609999954700467,17.95244652411656,158.36943893784212,135.07186527990896,4,26.000065111127025
0,basal,0.9,control_719[0].dend[41],41,0.4609999954700471,17.952446524116564,176.32188546195866,152.8421785544041,4,26.00006511112705
0,basal,0.16666666666666666,control_719[0].dend[42],42,0.460999995470047,26.629321326480486,108.79917152527784,79.69359614702327,4,38.5665590159828
0,basal,0.5,control_719[0].dend[42],42,0.460999995470047,26.526590843687384,135.32576236896523,95.87481951558642,4,38.41777710829517
0,basal,0.8333333333333334,control_719[0].dend[42],42,0.460999995470047,26.526590843687384,161.85235321265262,117.77042209550291,4,38.41777710829517
0,basal,0.05555555555555555,control_719[0].dend[43],43,0.46500000357627874,18.198174459519887,54.79014993785434,32.88967982188855,3,26.584632008169812
0,basal,0.16666666666666666,control_719[0].dend[43],43,0.46500000357627874,18.039572332153224,72.82972227000755,48.83365732340824,3,26.352939582034733
0,basal,0.2777777777777778,control_719[0].dend[43],43,0.46500000357627874,18.039572332153224,90.86929460216078,64.1929799752992,3,26.352939582034733
0,basal,0.3888888888888889,control_719[0].dend[43],43,0.4650000035762786,18.039572332153224,108.908866934314,81.32947610387137,3,26.352939582034722
0,basal,0.5,control_719[0].dend[43],43,0.46500000357627885,18.03957233215322,126.94843926646723,98.86407275612382,3,26.352939582034736
0,basal,0.6111111111111112,control_719[0].dend[43],43,0.46500000357627874,18.039572332153224,144.98801159862046,115.7590274909547,3,26.352939582034733
0,basal,0.7222222222222222,control_719[0].dend[43],43,0.46500000357627835,18.03957233215322,163.02758393077366,132.75966053560103,3,26.352939582034708
0,basal,0.8333333333333334,control_719[0].dend[43],43,0.46500000357627885,18.03957233215322,181.0671562629269,147.41424983112952,3,26.352939582034736
0,basal,0.9444444444444444,control_719[0].dend[43],43,0.46500000357627874,18.039572332153224,199.1067285950801,158.35315877029592,3,26.352939582034733
0,basal,0.07142857142857142,control_719[0].dend[44],44,0.46500000357627874,19.2365510362727,45.33683046696304,21.39661546949527,2,28.10153466454785
0,basal,0.21428571428571427,control_719[0].dend[44],44,0.46500000357627874,19.134645645843506,64.47147611280654,35.49706147696053,2,27.952667133343812
0,basal,0.35714285714285715,control_719[0].dend[44],44,0.46500000357627874,19.134645645843506,83.60612175865005,53.756334753811984,2,27.952667133343812
0,basal,0.5,control_719[0].dend[44],44,0.4650000035762786,19.134645645843502,102.74076740449354,72.70893911674546,2,27.9526671333438
0,basal,0.6428571428571429,control_719[0].dend[44],44,0.46500000357627885,19.134645645843502,121.87541305033704,91.32907523197073,2,27.95266713334382
0,basal,0.7857142857142857,control_719[0].dend[44],44,0.46500000357627874,19.134645645843506,141.01005869618055,109.24070447982946,2,27.952667133343812
0,basal,0.9285714285714286,control_719[0].dend[44],44,0.4650000035762784,19.134645645843502,160.14470434202406,127.00930382219356,2,27.95266713334379
0,basal,0.1,control_719[0].dend[45],45,0.4650000035762787,22.68085280084629,47.058981349249834,26.5601749552399,2,33.1331105041991
0,basal,0.3,control_719[0].dend[45],45,0.4650000035762787,22.578947410417094,69.63792875966692,44.96825675731353,2,32.98424297299507
0,basal,0.5,control_719[0].dend[45],45,0.46500000357627885,22.578947410417094,92.21687617008402,61.61151731451914,2,32.98424297299508
0,basal,0.7,control_719[0].dend[45],45,0.4650000035762785,22.578947410417097,114.79582358050112,76.94898447096328,2,32.984242972995055
0,basal,0.9,control_719[0].dend[45],45,0.46500000357627885,22.578947410417094,137.3747709909182,96.83093860143708,2,32.98424297299508
0,basal,0.5,control_719[0].dend[46],46,1.442298037265734,31.181808982395463,15.590469519944397,7.743362055320899,1,141.288297491761
0,basal,0.5,control_719[0].dend[47],47,0.6370000243186951,40.392471107640276,51.16568419726227,32.186344687942416,2,80.83319492943005
0,basal,0.1,control_719[0].dend[48],48,0.46500000357627874,22.82632802496359,82.51264067190296,61.85752646314178,3,33.34562661717885
0,basal,0.3,control_719[0].dend[48],48,0.4650000035762787,22.7244226345344,105.23706330643735,82.86368276604959,3,33.19675908597482
0,basal,0.5,control_719[0].dend[48],48,0.46500000357627863,22.724422634534395,127.96148594097176,102.78161108924273,3,33.19675908597481
0,basal,0.7,control_719[0].dend[48],48,0.46500000357627885,22.724422634534395,150.68590857550615,124.71738296701552,3,33.196759085974826
0,basal,0.9,control_719[0].dend[48],48,0.4650000035762785,22.7244226345344,173.41033121004054,146.69698505953335,3,33.196759085974804
0,basal,0.07142857142857142,control_719[0].dend[49],49,0.4650000035762787,17.875652949923495,80.0373031343829,58.784064525852266,3,26.1134794941409
0,basal,0.21428571428571427,control_719[0].dend[49],49,0.4650000035762787,17.773747559494296,97.81105069387719,74.86265270499764,3,25.964611962936864
0,basal,0.35714285714285715,control_719[0].dend[49],49,0.4650000035762787,17.773747559494296,115.58479825337149,91.6612872780755,3,25.964611962936864
0,basal,0.5,control_719[0].dend[49],49,0.4650000035762786,17.773747559494296,133.35854581286577,108.59422901413772,3,25.964611962936857
0,basal,0.6428571428571429,control_719[0].dend[49],49,0.4650000035762787,17.773747559494296,151.13229337236007,126.25871271925564,3,25.964611962936864
0,basal,0.7857142857142857,control_719[0].dend[49],49,0.4650000035762786,17.773747559494296,168.90604093185436,142.62681916469577,3,25.964611962936857
0,basal,0.9285714285714286,control_719[0].dend[49],49,0.4650000035762787,17.773747559494296,186.67978849134866,157.97874789025332,3,25.964611962936864
0,basal,0.5,control_719[0].dend[50],50,0.7900000214576721,20.200568771206452,41.14523860347096,23.903030817491835,2,50.13494853721239
0,basal,0.5,control_719[0].dend[51],51,0.6340000033378601,25.02862733051697,63.58005371943676,38.51366826654757,3,49.851262872582026
0,basal,0.1,control_719[0].dend[52],52,0.460999995470047,20.050852289297595,86.02463017507266,57.83573488621182,4,29.03913204002609
0,basal,0.3,control_719[0].dend[52],52,0.460999995470047,19.948121806504496,105.97275198157716,75.74453364519357,4,28.890350132338465
0,basal,0.5,control_719[0].dend[52],52,0.46099999547004716,19.948121806504496,125.92087378808166,94.0818984749601,4,28.890350132338476
0,basal,0.7,control_719[0].dend[52],52,0.46099999547004683,19.9481218065045,145.86899559458612,109.819475985677,4,28.890350132338455
0,basal,0.9,control_719[0].dend[52],52,0.46099999547004716,19.948121806504496,165.81711740109063,127.89886332265964,4,28.890350132338476
0,basal,0.1,control_719[0].dend[53],53,0.46099999547004694,17.989525525724687,84.9939667932862,56.500726700854756,4,26.0537656724835
0,basal,0.3,control_719[0].dend[53],53,0.46099999547004694,17.88679504293159,102.88076183621779,72.66529156651156,4,25.904983764795876
0,basal,0.5,control_719[0].dend[53],53,0.46099999547004716,17.88679504293159,120.76755687914938,89.06665347993552,4,25.904983764795887
0,basal,0.7,control_719[0].dend[53],53,0.4609999954700467,17.88679504293159,138.65435192208093,104.76235741619499,4,25.904983764795865
0,basal,0.9,control_719[0].dend[53],53,0.46099999547004716,17.88679504293159,156.54114696501253,120.45300888313822,4,25.904983764795887
0,basal,0.5,control_719[0].dend[54],54,0.6340000033378601,19.94266301109305,61.03707155972481,37.59710760878916,3,39.72119297701746
0,basal,0.16666666666666666,control_719[0].dend[55],55,0.460999995470047,24.99272113976753,83.40960028088371,57.25261303288195,4,36.19631319136734
0,basal,0.5,control_719[0].dend[55],55,0.46099999547004694,24.88999065697442,108.29959093785813,81.7202311863664,4,36.047531283679696
0,basal,0.8333333333333334,control_719[0].dend[55],55,0.4609999954700471,24.889990656974426,133.18958159483253,104.6287914187006,4,36.04753128367972
0,basal,0.1,control_719[0].dend[56],56,0.46099999547004705,19.549529475449507,80.6880044487247,53.11594819873732,4,28.31307914332291
0,basal,0.3,control_719[0].dend[56],56,0.46099999547004705,19.446798992656404,100.1348034413811,70.65397128160852,4,28.164297235635285
0,basal,0.5,control_719[0].dend[56],56,0.4609999954700469,19.4467989926564,119.58160243403752,86.97447447857382,4,28.16429723563527
0,basal,0.7,control_719[0].dend[56],56,0.46099999547004716,19.4467989926564,139.0284014266939,99.27939095915656,4,28.16429723563529
0,basal,0.9,control_719[0].dend[56],56,0.4609999954700469,19.4467989926564,158.4752004193503,111.45481268074545,4,28.16429723563527
0,basal,0.16666666666666666,control_719[0].dend[57],57,1.5960653254359043,21.923878769700753,10.961867076036427,10.830803669241401,1,109.93043013177277
0,basal,0.5,control_719[0].dend[57],57,1.282195705408725,21.925234858618154,32.88560122810928,21.43399828280629,1,88.31784118563591
0,basal,0.8333333333333334,control_719[0].dend[57],57,0.9810315982824122,21.923921737698443,54.809335380182134,41.65489401782027,1,67.5695632354132
0,basal,0.5,control_719[0].dend[58],58,0.8199999928474425,5.572154585670538,2.4997954274008967,12.347736867687066,2,14.354460601818912
